id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
1500,963,Mastercard,Debit,gAAAAABn7S-fTeoeMVX5E9bimVomWqvcmPJMUENM1z_gYYC_wrUZhyF2akCRb4Na-kESuCT8tGp96wZtCzfQeH2IY-EhlKh8aS-9bPlYvLH7VojQWvpTRSs=,02/2020,gAAAAABn7S-ftFDBF7wWKOUWT8X5uMSXuu5hHR9FFIKkk137D2TS7b6fyCTasg8nIF6OLQZ2lzkkCsU4elXLu2f4KA91hHsk7w==,YES,1,$16417,02/2020,2020,No
1353,963,Mastercard,Credit,gAAAAABn7S-fyzHxmACRa-zuXU8Gb3MniSQ9oxT9YLPaoB2MbaiVRgmeXIBQgZySopmJ1Km9AYOKkrwZct8-oh7HTDnOBKXP9CqF89cD2dXClv1-dobf_Hs=,10/2020,gAAAAABn7S-fv9NIi37CS64RUYat6mZgD3bq0U1K0uM6ROMLr36m4q_zUXpUbxs40SQ_tNlRNjfgcQslarUH5NfSn4yYzdp2HA==,YES,1,$6500,02/2015,2015,No
475,904,Mastercard,Credit,gAAAAABn7S-fywPqfajBKmwdFOdPCVRNcY4hLuUdi24VsHrE8yIlskhCV0P9BZqkXcV-594j7yIYfoD9l7IEOXrMd_TuHz6QjkBXM1HZ7P1-oQGFrXMRQKQ=,08/2020,gAAAAABn7S-fFbQ9fC6YMGY2_sK2unGMlu9tT6N1cOt--jk-PMDeXt3RwA3PX4OLwlzYJLC3UJbKVQh_8FolA4-jgiwCkTaijw==,YES,2,$5600,01/2020,2020,No
2297,1586,Mastercard,Credit,gAAAAABn7S-f7KOudyQv4IWUmpf0CRx6gme7D76HQuCuTp9RudMj5dVqQ8k1bTBR5kMdD-oQ3E-8fW_1IEXeU6V0O74MYjqeiQXHE1hEWFD6prlEmfHWpCk=,07/2015,gAAAAABn7S-f4fxgxFCk89ZLOFq1RGcnfjnNRaJohbIdIOFK3aTG_vnuA66FLHWt0GH9XaL5p14weGIoOC895Hlnuo519dwhyw==,YES,1,$5700,03/2012,2012,No
6051,1586,Visa,Credit,gAAAAABn7S-fHHReNpdxY19AwlPupWEKJsWDxTPBzVeLkm2VRT-n09OnD4DjDg5bub-BtkQT491LUFriQLvOMdjTd08ebbHw_Oc_n9pUsRvdWBqYs1FSQ1c=,11/2022,gAAAAABn7S-ffGDythKrfamoiloER66AyqHZXcdXBtcIxEjmUhr6futpD1NxjXkT6oyGbspUIZ833KYmeG7mZ9DB0Ubg-C559w==,YES,1,$11800,12/2011,2011,No
1122,1586,Visa,Credit,gAAAAABn7S-fOx9pQLDKX1yy965JR9X549W07AhWNi-NKiofseVLNnmR_CQ5qhEuD6b35gJGLnsM8l56X3PxXwG8mGr3hqgOoEiGPtFRr7iOeDH4tb0E1BU=,05/2022,gAAAAABn7S-fnXFXCJMfgiKJXSPRrC3TM0xJ-tFGBGFkZ5cyZrJy2EzbMYRiKG2XZr599QOSHRb8tvS-3v3uvHykobvgPvl-_A==,YES,2,$20700,02/2007,2007,No
1365,1586,Mastercard,Debit,gAAAAABn7S-f0uSIkUQIw6axPkzOe6zFN2y1yW4TnZzVhJ_yOSvr1kfBbJ50mkqFDTownmi3V9FKYSAbn1jx7hAkiikdKUd-duc_o7F64yGGOcX66SNeJW4=,02/2021,gAAAAABn7S-fyAyMNjmDsK3oRupmAMI-2EE1rvXcjtwbyiy-EWFp_tCN2bNNLn005NYALx5_zcawRWzojzRU_p_BAoTDWB7wFA==,YES,2,$17587,02/2016,2016,No
5168,1286,Visa,Debit,gAAAAABn7S-fNRf0XP_-NB4xfw4daEGVYbEdmaQi9velVEgJ2h9ag0PU6yLQchNHRXYwXXdUMa0GzCJiUbSk4XnDD3PvJp5rGyw_rAErh5Ncppiq36uuFEM=,01/2021,gAAAAABn7S-fKvNiHUo0X-BBNVA5Mn_wQWK0Y-Jfb8a3i7pPrCmtJ4G72X94jRRryIaBMH3hn3RBzXCCwfZcUxIt_tFk25SPkw==,YES,2,$24651,10/2009,2015,No
5798,1286,Visa,Debit,gAAAAABn7S-f94w9jnFJvNX9_SY5FpuXubUME8QbTkNf3pYNNyRoJQANAQ3BNqZYw3rbrFy_SFbvieq-wlRDFg6rLfQEbZRvYRzGHskx0OjA14QaJMWbMmU=,02/2020,gAAAAABn7S-fymBduFdAeOyEKmvVsoKYMY1l9ydhs-BYXQ4Wdy2xx8WP_b2P9RYs2wazbhmf9FbVdXuRC0AbeKWM4jiZ122Cfg==,YES,2,$27727,12/2003,2009,No
5518,719,Mastercard,Debit,gAAAAABn7S-f05_v6hiFFx5tdaIB7TR513XYZjCrkDfNveME-Wgb9olaslzNVl_3ydtuB_1ISyEd_503hk0xA4LCpwXPdkUGjlxUiIZhTOh8XJCGUnjOd9c=,12/2023,gAAAAABn7S-ffuAcLkY-Lb5KFf9qQF34vr6s4I_7hvy6Sw8H_-9YAoAMCicTMkUXZX-U5PdW1pxs6_m0lfks6_fs9MFY2oXUZg==,YES,1,$21727,11/2008,2008,No
6021,719,Visa,Credit,gAAAAABn7S-fnj5558pIO2dwXH9soyPOGybE6zQA1Ejqlnq5TW9SfiDG-l8PMeH_xtmajjaeVsKxtHDNh-XJww_jYGXb-DG8jKuHyC6j3iZUkJUvDXIZoTI=,08/2023,gAAAAABn7S-f3EznWFztat6JFeSyzGahLe0PAS_zuNSZCbKrn6kKLxk15yF2hZB5N-2GDFKCr4hutDXqX0WQlVM5itWxPPenbQ==,YES,1,$13900,12/2010,2010,No
4075,719,Mastercard,Credit,gAAAAABn7S-fIOJFja_5qkIJ9ENSKkkhb1Kn2rGi5gLBDNz3db17YJ7ghUgGcyXwxQ6NSIkgfnJsb1o4QCfsRzwLcorQ2UZCjvplnxoqRq8c57VAvz6Nj8E=,05/2022,gAAAAABn7S-frwkW3zIES5yDWVGiAWhuZlAr4bpEmYqMGkRa9pXaWRRJcJ402wf73YPdiGAFjsJT4h0v3SW6Jdgk7anlop2v2w==,YES,2,$10300,07/2019,2019,No
769,1469,Visa,Debit (Prepaid),gAAAAABn7S-f7fWVvJhrtSSidFAHH6cHP-1JV5pNH8OOgxVuByUEVhOVewstX8d0ytF4DcgQs_sF7Kaxgyl1h9FvOLXo1Swmg_-b1MggrbGNObgv98zdx6E=,11/2024,gAAAAABn7S-f5d-SUxGm_x83BQDIGGudgz2a2uhiODqA9zNhwE-3BqozuwHflbssi8MXQ4I8oeteXVW03wot33HUCx2Gxcd93A==,YES,1,$16,01/2020,2020,No
770,930,Visa,Debit,gAAAAABn7S-fQvWlP1NdUXP_1fPMfD-Gji17KL_h15KtWk_ZUVPjS9g-YexrVenByIXMb8RReNse3sUgS212x5bEV2WmQ1vH7Igs_5-KYqS3F1ff8dmh2RA=,04/2024,gAAAAABn7S-fskZ378mp0K9Ty2I7g80YG5KRfGEUHJVcsW40qegIRG5OXDbUWNEoYSo0klKEefSZCmHfuDVNsXtDmTNGqG_SPA==,YES,1,$9146,01/2020,2020,No
1501,930,Mastercard,Credit,gAAAAABn7S-fearuF8MmmvtWB6u-jt-z2jLGAZcmnpu5Nn2BXhHFbEUa_Ne7hndK2uIXAvHFbtGFGi0aK5zNZR7FaA3En0hZ0rL1k8G-hTo9Xdrll46BgYg=,02/2020,gAAAAABn7S-fG3YM18Bv-lmYSYXGQtfplqL6uhF1fr_T3aAYAb4pYQM1iW5oP4qBNmEeIT3PAlL0XROzkeKY-02N-Pgi7GiVIw==,YES,2,$5000,02/2020,2020,No
2761,1814,Mastercard,Debit,gAAAAABn7S-fTBKPB4RlTePbvXGWyYAcdYn7ZS9F3DXE72bVGOeLQnK_tfJK11FoweoS8RLuAyMxJqtWsJ2UGSxrO2OOrKAZtZkKhWBC_i628atp9qGpLxA=,07/2016,gAAAAABn7S-fSN2KGdVkhoV5NkMshkjdac2mLpiZj_Foo7ViT73iLQMdaAn9P4oy18eyqSFsdM9bwPhc_BXg4DJdJXhX0p-_cQ==,YES,1,$17895,04/2016,2016,No
4375,1814,Visa,Debit (Prepaid),gAAAAABn7S-f-HBwX7ZoKpbYsKYe8AwmP39axGPeyUFVqIj2MKpXt3dkSwm5AokgUkdDmXl3cJe-Ge74McYP6XRyqS1l-xiv5UdLpP3HhN3FSxaiChclkkg=,01/2022,gAAAAABn7S-fLD6BuhFs7hzCu4OxqepBsGSxKne_V0q8mJqB3nRSwjfNaX0sH9ptqgzYLhj-T_MSlgagQC62kitdH9T69f-AqQ==,YES,1,$59,08/2011,2011,No
1040,1814,Visa,Credit,gAAAAABn7S-fubx3vuLQEvxyz80M6SXb66isQgwvuMMRKuk4-00kV6jMHRhFjLJibSfwEur7jMsfRsKmWCMeALl1dg64oZJ_Bb_bTMFxa7ikm0pCULokhP4=,07/2022,gAAAAABn7S-fy7S5HyfhfOMYEJkThI4LFhSCs0ETXoKmgGkNSX48_HzPflEl61Up30RqAiZkFa3oZaRurFWfZ6Js9sEcadst7Q==,YES,1,$11800,02/2004,2013,No
2298,1723,Mastercard,Debit (Prepaid),gAAAAABn7S-fGH5Wd4kh3Qos7-beTz4_-1wfTua6yRfaGqVzUsiG6o3KG1dfy5Aa4c6TdQ9Krr83NSmYOr5vHL9TgTXzY7Q6VbXkcBn8OwdC8ZhlZlpvgDU=,10/2016,gAAAAABn7S-f7XDtJH4IDkJQ-SFiOppzQd88QoGHBPmMAaXEpektWK6dtBy9HldGfMAUOErNhaH4uR2zD7I0CiKUs3jUFBsqkg==,YES,2,$74,03/2012,2012,No
4099,1723,Mastercard,Debit,gAAAAABn7S-fxieWTKx5QOtD5d5Wvnw63K1NYchc-PapXGkSOz5TUpIQrRq5xDJTRg9fw07eScbpmaV0ML4yQ6o8XJI9fduS2V_JtV_kPcGIJvo8yRufzl0=,05/2020,gAAAAABn7S-fmKXRtm-JIvG1SzzAMc3zA-h-YOC07hagBmylx6JjezFjIDI9bMxtjJUyQ7WpwlWxOovLKkyL5FqRDqm41ZeQTA==,YES,1,$13168,08/2001,2007,No
2479,1723,Mastercard,Debit,gAAAAABn7S-fpTebXkCvjTD_6zGkCIWpcfzQ3J5Ek0NMvzTA4v19hjEc1yhSK6wxBrjaBbiFPjuFy2IflXAG1Fxvbc1L8HDIYUr3MimQg37X0AqK6rwbt9w=,07/2006,gAAAAABn7S-fhGAWmGyMIUuElIwXPBIglUmUOUrM0yqbnRvjiIEbhrJJRURwIb9Bjw-lH-pUIUxec11ObnnK6db7NtreGPVz8w==,YES,1,$12431,04/2005,2007,No
1502,1377,Mastercard,Debit,gAAAAABn7S-f0UvGnoas1PcCPXzkq9tsb9RrLvb3Tj5oTnV4cAUmbm0Fh7rxjoRrXTYVifxRH1NDuFVIU882_TmEO5x15SwmFOqO1mBB1LxWEIuCKkQKuDQ=,02/2020,gAAAAABn7S-fHXJkg5UkX5khtUt0P-i04jq6zwWJDZJqxqzDip8rVsLSQB865D3jLRsPhgBo9MLdYthhOtlotmlLGMYJnbDEfA==,YES,2,$21478,02/2020,2020,No
4598,1377,Mastercard,Debit,gAAAAABn7S-fylE2AA1gGkM0i8kgSVrgFStwsaMFUyEkyMsMVkioVMn7ADhtCnlKZZ4bsuJcWI4LE9aG5DURxw-Xb8N_FMgNLmJnr3djW326aylMsi4xDaQ=,06/2022,gAAAAABn7S-fAuJgEbaD9yYaLZ1IAxj559uYDXBaeHUSdfebPa1X1NcThOcdAEa0zZx5olwpzPLbP5kVXWOLCSK_KmJUuw-QYQ==,YES,2,$4583,09/2006,2015,No
1793,1377,Visa,Debit (Prepaid),gAAAAABn7S-fAWl65ls9vAomPHH2iIL0qOtj_IDMZjQTvAOboVny3UjvJt-KKWMUyDb2RSgRITNkc974VPle3NiKu5BFTWQJPHiAxoBJOEowpNukxHb4WIc=,02/2020,gAAAAABn7S-flTw0Z2Fr7ovv6iWxXM8jaKsYnreaf9xwzc7t3Vp2-mY6KU_-YzHlO8vFJ6eXM4pwyzWb3S699Nihu4U2FK16tw==,YES,1,$11,02/2020,2020,No
5097,470,Visa,Credit,gAAAAABn7S-f-g6enE0mVZuwkFM62E1VmiZa-IoJVpZEIpKNtRXo-jRLeFE94jc-9KYp5jhfMFMUREZdeq0xdBC5VrrT0ic4aEHISu12eQVvPOTC_RGHjPs=,07/2020,gAAAAABn7S-f6s7BsfYK3bu9NA7iH0rZZvcBhU_HVvwksw4TSfGgSrOgJtRRLu7zRsj7FfYa_ZBG38CjMOTgiQZ1FZXgdxGkAg==,YES,1,$5800,10/2007,2013,No
2896,470,Mastercard,Debit,gAAAAABn7S-fsxHtNq1_f0YHdTtFH1i5hobmvTc9aEIHbCN2VU1i_pc1VmZkH1cDWfP6Pi5UKKtrmjTkUl-vt6mWiuXbXzQpf8pDl621b4T2_HGqAs8PgqI=,01/2013,gAAAAABn7S-fTV606sidRfKi8NnksffNW_FThKT-HS31YKgBfYWPgVtIgrzfTHOLPO-m390cuO4DztnPEKrcsYFpwOr1lrPLYA==,YES,2,$2704,05/2006,2013,No
3733,470,Mastercard,Debit,gAAAAABn7S-fz_hd6cIAxQOqZozkE-BSjE3W2tVsADGzVtNQnISWdAn_CKU6HwJl4kFg9t4XB3exRLcnjICTqxKwi63pZZyJoPI4CtaXsdwlBOUis64xk6Y=,04/2021,gAAAAABn7S-fQnh4CvqUes5PB6GgvpG15gcfy-U_QTn9fNzpJfuADMoLtnI6ABcBWevJcjm7VHHJn6OublVNKtZ52gW32AqhrA==,NO,1,$7581,07/2005,2014,No
1794,1804,Visa,Credit,gAAAAABn7S-fBbj--9LQX_TzcsCQKkp5LTpIIXC5WqqR99Mr5R0M5Vy8W7XoxNVyYcI2ri0AGHDRpzLVDGD8N0vmoSptHjKK4-Sb6xD_9zlY1xyPqnW3eaE=,02/2020,gAAAAABn7S-fL2Pk2njsdSnJ_hWTTq0KRfzhp-vIvZHSASvPf1WrAGHRaQGQg8Vy5Ay1_05KGnXVFuNJmNxtBtq_DZYN3W7v8A==,NO,1,$10200,02/2020,2020,No
476,1804,Mastercard,Debit,gAAAAABn7S-fecQVZGwPl-yXQZ45I89yKHOOFbefiW9kpJXNzRoHIXb_FlioYYoBAhrhhB3IWA6w6UDOnPHD1470c-ZSltB5_UBffNy0wJ9uduEJsEUR12E=,10/2022,gAAAAABn7S-fzlSIB9U9K9X5-MKft9mvZ8MAVIN3pHWEajZlUJWsCZvFfjl2ewMc6_e5GhLqlIPpI2Dg5zUWcX2opD_d-U4yqg==,YES,1,$9984,01/2020,2020,No
1795,1804,Visa,Debit,gAAAAABn7S-fQx-QR7o2Dkem3DiKKT6NWkVUWBU3YqsLYsPGQNPjgfsCITE5vDAdviVz6KVQ6OAljhMACd6QbXMNdMusshZjnD3JBjvixv_McW6367SVnZw=,04/2022,gAAAAABn7S-fxv1Agun2TOUoa7v_WWpEQPCDBGFHADDkivDxSP820kUMJn6y0OUrxJFMmb2gVOHmSF52YNeoD7IFZzP14ONhZw==,YES,2,$2174,02/2020,2020,No
771,1804,Visa,Credit,gAAAAABn7S-f2t8rMLvogrMI6uAn0IHK6QfZsVhVdyd33Qvdrxi2tnjrB8SjuWsUj8X7A5hytB_zQ2AV6egiWsN2vDxDReej2L9S-q8Kb1sHcAJW5BWd3gI=,03/2023,gAAAAABn7S-f_J0CAymLut0N87EqYPcRTPNpRXo1y9Hf7xQrkucgqSCiiYPykD3vfcf0XKLDLxWv_MSPVrZWaNQo1jmM_I3TgQ==,YES,2,$200,01/2020,2020,No
1503,229,Mastercard,Credit,gAAAAABn7S-f8se9lYsHloC2B-s4Odbshtha3wD987mx8Iu9J4frLQy8e-SrA7uyTVs2tAIdHnlNvikkCL01ItrKgSrmBMSyx1OUH2iej9liEe4XCHOH-vM=,04/2021,gAAAAABn7S-fAMmeBghdrxoNnTdgd2Fx3X5s1_CqQTATtA2uKQ-7P-JXUKMp6XDh6MOWVa_425IgRyNGVQPQxwgxbWqRi4EGBQ==,YES,2,$7900,02/2020,2020,No
2683,229,Visa,Debit,gAAAAABn7S-fsMDyP0ci0bykpiubHyhZ17Hch0H8O8PjrQKpeqLD-g_NH1wadWUA1--QqBhlns3--8p2Nqp0XNnNzSJ-Az7sbo4MTMIVWoaeduaTNIgKTdc=,03/2020,gAAAAABn7S-f2rsLpeDLXKtJa652gKCBT4_n3LVT-vsQ2GF2jWMihuebjfjMda3WdPLaGB5G8k24HQ6CAC1u6qPCnMjjFwwHQA==,NO,1,$20827,04/2011,2011,No
1504,229,Mastercard,Debit (Prepaid),gAAAAABn7S-fufu48JCYDB5UhpOe4JxxNy5HEh8FEQxFBSo4_d6bkGNuCHG037iQMLgPq6qhLH4ke6jqR9Q1kJSxxCXrv0eoPxMOWJpCWxg7fblm32QB6YY=,02/2020,gAAAAABn7S-fCwNwlG6WwTwbxovyQ0_gDe2mvD5vfJQZoh7RyR64JdIwJK36hGAVqHVSl5PxbUqQE0BmGdRKfsEsXFL50bvLuA==,NO,1,$74,02/2020,2020,No
1796,229,Visa,Debit,gAAAAABn7S-f_PpK5o1ZcqFRl0Y-0S86GsfLIsd5C2pjhvAtKtfpD3NBLwLIEN60nOCr50A0fwfZ16fRzLwcdWLS0C5PbzV90v0HYL7rLwUwlUQsaKsrq28=,02/2020,gAAAAABn7S-fhLexs6SPmUEfdftufvWwEmvcpPHb27TjXXoSMeHeu-HvI7EXL5AUJ1dKU0cmzTWiWbTXGXqSdhCZ3Df2PleajQ==,YES,1,$52585,02/2020,2020,No
5942,229,Visa,Credit,gAAAAABn7S-f2JHaPC4RNcC8YNhh6lNHHcNDfK6R-_NGmHuXlXth3AGvlAoUPDC6Bd_ITxnFEs0-yBc-9a7z8HwXzcXJzzgKSEK_Ho0X0A-t77qJ5QZ5_7I=,06/2023,gAAAAABn7S-ffYwJ9L0tSYlktejoXQZOEZyWAe1l4mT0GSmqHmO7y97qcJa8VEMDbO7dpjXLv8Hibeqd1CaR-xmBlOxp0KIOOg==,NO,1,$16700,12/2008,2009,No
4139,1512,Visa,Debit,gAAAAABn7S-fpLXiyPU-uSKBQcn_myL6ycTxx-M03_PEkWlgKJTool7qtB26SJeAHT58o9YCMpRSzQ60AGwvqBQ-BtJ5u7l_vzZU8s4Wyc7Yf1c7p45U6YU=,12/2023,gAAAAABn7S-fA51En-uXpWl6IHfLLH6kgWFhdDutIfUSdr4uFQuAyv8nVrnXhQFtpo7IHcnyfkRiQladv761rAhy8lknWF3EQQ==,YES,2,$32030,08/2004,2009,No
4923,1512,Mastercard,Debit (Prepaid),gAAAAABn7S-fsIKIXlthKe2qxSTP8kvbIOxDlYXjG4Y-MTBw_cDyWv9ZdIE3ZpCyt2BZK6PtsNcmZfE5FZT8GJC--iyrGgTS9srq-z-vWoMVEk5rErdNG6E=,11/2020,gAAAAABn7S-f3ixrK0l1j794mR8GknP5BtzIHLyzk2jvKZjZw_d9fzB9yGLFEhHTQSYTiFMX3jT9dw0D1xsAcbZAsLEGkH7Exw==,YES,2,$64,09/2019,2019,No
95,1512,Mastercard,Debit (Prepaid),gAAAAABn7S-fM2EqBDHHbmyLWRApO799Iy6qlEdLB1jIGypDo_uUEg8aNksrGB5hksThcuRAG9J6S13sAtt9yuy0ypcmzXhUfFfQ1JKmyIP6HgKloIHdILw=,06/2014,gAAAAABn7S-fqasduk7hnEl4Xo_3wENAo-NuA1CDVy1Gsn834F-hjddaGJgVWP-J3ke3BYiv9EwRQ82gpfUjc6EW6-Qq6vZEig==,YES,1,$78,01/2006,2011,No
2582,1512,Visa,Credit,gAAAAABn7S-fuoqYdftY2zc7ihAdYIuGnWzVvsLfRBX__tU1qU-NQ1BvOEm_D-86UGCoOpkRDFXvSNHLgUVHnzivaOKSVbeFvWDIi5ZyJ9aYBjeAWuWCcuo=,11/2022,gAAAAABn7S-fsB70-Hr5YjqTre0bmsmjlMUhkIxsizoBr6L9ifYUfQ4rQnCPmN0EguF6tdiVBq6XZmi0AQO0R7f1XU0FUAcnnw==,YES,1,$18500,04/2008,2012,No
5049,1512,Mastercard,Debit,gAAAAABn7S-fCgNDCli_LnapG_4Vk90ukZrxc6HnbjPJ87uSbNvxO97UE4_0eXOCFtpEBpI6TB0uFXB86f0ocsHIi3j4BFQAj9vQYyBpNrlNkUNxkhMvDTY=,09/2019,gAAAAABn7S-fK79gZsVnStEUywJYNnAF4nhvxmx9YbB-CGa9VU8w0q6oMsqEn5DmBlaAk26BCfBFooei7Cg6jrhpVK86lw5sgA==,YES,2,$26357,10/2006,2013,No
5190,1512,Mastercard,Debit,gAAAAABn7S-fzsX8ebJ_bJe_ZbIQAOM9G2g9U4OApEjne39c3hzsJjPMTHaqEyEuan0Szw0llCQBapLvMRcm8RMiCQBROJW-40i_s4E37KAi1Wz208ekiVg=,12/2020,gAAAAABn7S-fmuYe1XviCBEhHp9MrWvEnTpGOI1nV-fxXwwCZG60ZW2Da9WterW7z-_Mff3GeErhYKcA9-YAg5KuEfLYwNKZtQ==,YES,1,$28864,10/2010,2013,No
976,1512,Mastercard,Debit,gAAAAABn7S-fyM8FMfDxdyNLHp6aKAxEMGYtKvnxshC3Ufw-Jc5ROB9FLoo_uelG-KOcje3IAvWsz8zLHp1a2_hS3Ps7q3aeiPcEytyGeeY3DjmkXRQG98g=,07/2020,gAAAAABn7S-fl16lXIU0Jk-VXuF0mNMG0Hn-QWTMOcGm1os4IWF9XT1pmMl_m7D-vT2Z2mK6IsUUDdgBWLIi4-KYLtt9eV0EfA==,NO,2,$19651,02/2000,2013,No
3689,1512,Mastercard,Debit,gAAAAABn7S-fVx39Mms_OW-spgm4PbEDtaVB2KZMKHvicb3KbzfCXufuVP5HpjmiiUpdKC6fckZnxMmw2cZpP0Pt7TYkCAkCTjqJvar-76je3KV8Mey9yso=,10/2021,gAAAAABn7S-fS4Ej0Y7g4-vI0oec9L9mCED6Jlgs7xpl4e2dXeZk8tFEUISLkaSztqSE8KwkGpTY88mKfPlVzE5n80O4hkjDpA==,NO,2,$52179,07/2003,2010,No
4425,1543,Mastercard,Debit,gAAAAABn7S-fCPVLsQOVLaY_yr5COaLZ5CU_2USp7amHAyhIVDILs--DljfHpe-psRcKNj28-BfOpte5yUcm3FDyX5H9_DhAYVVSL_oQqTFVLh3WJCbt4qA=,08/2022,gAAAAABn7S-f2s6yNsXHwizegdDiyZKnbG6hSa0RqIa3uvWKfrNE0e9V6fL3ZEHc4LBbao9TGEKfbgNOzb5p5IiIQ4qJamPxMg==,YES,2,$47709,08/2014,2014,No
4687,1543,Visa,Debit,gAAAAABn7S-fcokQKMTTsryUew29sNJTzyql8G-hu7KnTNkAyrJvS6cw4z8lQdj_RHLG-29dd0GpjC8JNcMfx0jQRIrbti5uZ7PB0HPNwbkiVDCAHQL1FX4=,03/2016,gAAAAABn7S-f5a_GrDjEz8zREp-n8iNPm1wBRpmliXLAHpvVHTSvdlVtUcka_IWb13V1ZuvjjC_UjLHTMrtmDYKNkToYRY0TPg==,YES,2,$54128,09/2008,2011,No
4473,1543,Visa,Debit,gAAAAABn7S-fJ-2Tr9i5CfXdbqvtIHlN4OuAPBMrk28vz6F08Vq-tUVv1vjKqm7qw5N_sguZBrspiqSLNv27jApvrz3vuLnCcFo5sO3kazK8JjXip9Gopxk=,08/2024,gAAAAABn7S-f_CmDWAn1NZmVcqkXw9QpPwp3zCf0cn4qxXjU_8t-itaUurlWLHsxyLOTLftZ3X2GoBCP9EUNlDYk8NMEarpQgw==,YES,2,$39389,08/2018,2018,No
3864,1543,Visa,Credit,gAAAAABn7S-fjW-HIEjdVcZzUgIFvXr0gY7SBc7JElwpbheuxKAThTywak-gUD6XTelhmBv1EfqwAEQ8he9tRk6y8Np-HPwxnv8YIaWk65lxZBjaOc54Oh4=,02/2020,gAAAAABn7S-fL5MTC1XFVPfsR8pvlKn_PFQvjdXJaQfUGY0Pwm8cdK0tmbc1W91CT54ZHL3XbT5LnvsxLoPqGpNy3HWGSgFWwQ==,YES,1,$29800,07/2008,2011,No
424,147,Discover,Credit,gAAAAABn7S-f2LlsdoI7ng3X7OGDA8PxxbwHK2H7Nsvdd6PU84ScieEcZ7SGSCoJ9GsBz5rHLYo7GHe9o7jyROZakYfy2-7HY_iXVBWUd-uVJonsr6Dk7vU=,01/2020,gAAAAABn7S-fZPFlQJpNOKzIIj1dDNbW_TWRUDjdppnGTlfHtd6Kx-0zT6EoYjD7R1H3UbOp94ZqWs0k1nWj9nlNAge1tWOdbw==,YES,1,$19100,01/2020,2020,No
3013,147,Visa,Debit,gAAAAABn7S-fdCJpZTUO96kqbVZPqpPPsIDwECV8yVKazTA17BdYx_jqxCghX5UjIudIEN0-yP4jT9E--gkDMAhCF_X68-d6Gn5u-jltNRckckcJ2u5q_Mg=,07/2009,gAAAAABn7S-fL_M0RILuRZ5AlC2EmBCcTZknuX3qRU1r82pfO8TbmGberaayrZagQuVAgshxjb9vasO4K3QFR-v2Dg6cdEAgUg==,NO,2,$2819,05/2009,2009,No
772,147,Visa,Credit,gAAAAABn7S-fDdUX_MQC162BjxmFxaIVV7yXUySwt3bpAJBJmPdI1tX5GAshh-JOm3FUlcz0YnC_UDstQsB7SM2kCZVxP7cHhtnHGBdsq78NuMaeERhZhrs=,01/2020,gAAAAABn7S-fcz0lWdpGKnupEnzh2slqvONu8gC0wTYGTIg8P8vG8MiRUoRCE1KERiJPCo79czNf31l_XR-RvWHXXiocxtE6ig==,YES,1,$12100,01/2020,2020,No
2634,147,Mastercard,Credit,gAAAAABn7S-fpN1TurMzDgwX_KycEse_ttEQ-YSFe_Vssep5grPXi6bf7GUQdieWFQnl4sKrV01IHC7t4QKpxrxtlFKo05-cDkwIyzSl64tmJTha09LZxL8=,08/2021,gAAAAABn7S-f_gjlU4WuvkRCH4QJb-iU08Gf-Nc2j33u-8Er5ZMj86vvv2LrdqHLOLWtipUg5IazjItHfioJAxwq6AMvZRhjtg==,YES,1,$18000,04/2010,2010,No
1109,1941,Mastercard,Credit,gAAAAABn7S-f2NE2iktusQK-exQHFhHqYTqx_WnznMsZPGSasRKxrnWVJbLmjr7KM1G0bn_d0izLUltlnG17LBNduqXjvjpA6ltSMf--yyVZ2A8DiNYrYJs=,11/2019,gAAAAABn7S-fd21rBTP4SjkR-lS4kT4dRjqvVFtWGEoTudH6gWGYUp2vlSzFQgsBPdFwSoqZD5yoR4b04SQmMN2N8abnax2N5g==,YES,2,$8700,02/2007,2007,No
2940,1941,Visa,Debit (Prepaid),gAAAAABn7S-fFW2SoEzCpMXsSQQe9oDK5-XecfNwJjxaZYyxi8J_fcWJ5jm8Jo4zZaUZq_6DCCpFQTl1JLyKMuvG-JPlk8RzNirb78O6aONrwyRUVYYnIo4=,02/2020,gAAAAABn7S-fGtzBYoe-GQltXv_pxTBWsLA-VhTRXT3OvBIWfyvyCE7Agd_DhZTY62VcQc2cKo-Nl__c3KJTReNGoL8ucnWdrQ==,YES,2,$30,05/2007,2008,No
2030,1941,Mastercard,Debit,gAAAAABn7S-fPEPY5HJFOEbxHUyDBUqzwbYip-jcXA95hH9BPlFWJXCcMXaWdJ0f91JhEc1w95rjh-xMQenol-LzzpRA54RyRk2AzLPW5G4BXPt_4FTrKGc=,08/2013,gAAAAABn7S-fUHEHncVHbGUXewRtaU-LI3W-TNaWunv1ayLxhRfPhOnA1wH8WMcOsQaX3N8kOScqU9fA523lD2YylEe0wmyIZA==,YES,2,$22248,03/2002,2015,No
